doc_id	Relation_Type	Identifier_1	Identifier_2	Novelty
26140448	Association	C563237	6550	Novel
26150715	Negative_Correlation	C078661	D009369	Novel
26150715	Negative_Correlation	D008727	D009369	Novel
26150715	Association	D008727	D020442	No
26155078	Negative_Correlation	D005576	D005901	Novel
26155078	Negative_Correlation	D005576	D005902	Novel
26155078	Negative_Correlation	D011465	D005901	No
26155078	Negative_Correlation	D005576	D001249	Novel
26194102	Association	D017279	C076818	No
26194102	Association	D017279	36587	No
26200108	Association	D007674	80339	No
26200108	Positive_Correlation	D007674	rs738409	Novel
26200108	Positive_Correlation	D065626	rs738409	Novel
26200108	Association	D003291	rs738409	Novel
26200108	Association	D065626	80339	Novel
26338419	Association	D007153	68251	Novel
26338419	Association	D004342	68251	Novel
26338419	Association	68251	12189	No
26338419	Negative_Correlation	D004342	68251	Novel
26338419	Association	68251	211651	Novel
26359233	Association	C536391	8470	Novel
26359233	Association	D020391	8470	Novel
26370582	Association	D014529	3183	No
26374667	Association	D007249	1401	Novel
26374667	Association	1401	D007249	No
26374667	Negative_Correlation	D000077552	D001327	Novel
26374667	Negative_Correlation	D000077552	D013256	Novel
26374667	Positive_Correlation	D005334	1401	No
26374667	Negative_Correlation	D008775	C580192	Novel
26385962	Negative_Correlation	2078	4609	Novel
26385962	Negative_Correlation	C000599185	92737	No
26385962	Negative_Correlation	C000599185	4609	No
26387595	Association	D015211	5190	Novel
26387595	Association	D018901	5189	Novel
26387595	Association	C535994	5190	Novel
26387595	Association	D018901	5190	Novel
26387595	Association	D015211	5189	Novel
26387595	Association	C535994	5189	Novel
26453548	Association	D009361	406980	Novel
26453548	Positive_Correlation	406980	174	Novel
26453548	Negative_Correlation	406980	3148	Novel
26453548	Negative_Correlation	406980	3091	Novel
26453548	Negative_Correlation	406980	4072	Novel
26453548	Negative_Correlation	406980	1432	Novel
26462961	Association	D009369	4609	No
26465354	Association	D019297	D005947	Novel
26465354	Association	D005947	317698	No
26465354	Association	D010428	317698	No
26483316	Association	D014376	574332	Novel
26483316	Association	D014376	715467	Novel
26483316	Association	D014376	574160	Novel
26483316	Association	D014376	707749	Novel
26494788	Positive_Correlation	221037	861	Novel
26494788	Positive_Correlation	221037	862	Novel
26494788	Association	D007938	862	No
26494788	Association	D007938	861	No
26494788	Association	D007938	221037	Novel
26494788	Association	D015470	221037	Novel
26494788	Association	D015470	862	No
26494788	Association	D015470	861	No
26557747	Association	D000241	D003324	Novel
26586981	Association	D008055	D012173	Novel
26586981	Negative_Correlation	D000068258	D012173	Novel
26586981	Negative_Correlation	D000068258	D000080346	Novel
26601863	Association	D008545	1493	No
26601863	Association	D008545	29126	No
26601863	Association	D008545	5133	No
26637280	Bind	851310	856570	No
26637280	Bind	856919	851310	Novel
26637280	Bind	856919	856570	No
26637280	Association	856919	856570	No
26637280	Association	D000255	856919	Novel
26637528	Negative_Correlation	D005227	176574	Novel
26637528	Positive_Correlation	D005947	D005231	Novel
26637528	Negative_Correlation	D005227	175817	Novel
26637528	Negative_Correlation	D005947	175817	Novel
26637528	Negative_Correlation	D005947	176574	Novel
26637528	Association	D005231	176574	Novel
26637528	Association	D005230	D003920	Novel
26637528	Association	D005231	175817	Novel
26655882	Positive_Correlation	11491	100009455	Novel
26655882	Positive_Correlation	11491	100101613	No
26655882	Association	D007249	26416	Novel
26655882	Positive_Correlation	D008055	11491	Novel
26655882	Positive_Correlation	11491	100009000	Novel
26655882	Negative_Correlation	11491	100008645	Novel
26655882	Positive_Correlation	11491	100343352	Novel
26655882	Association	D050197	D008055	Novel
26655882	Positive_Correlation	D007249	11491	Novel
26655882	Association	11491	26413	Novel
26655882	Positive_Correlation	11491	100008899	Novel
26655882	Association	11491	26416	Novel
26655882	Positive_Correlation	11491	100008993	Novel
26755636	Association	D034381	51776	Novel
26755636	Association	C564056	22061	No
26755636	Association	C537754	51776	Novel
26755636	Association	D030342	70873	No
26755636	Association	C537754	70873	Novel
26755636	Association	D030342	51776	Novel
26755636	Association	D000013	22061	Novel
26755636	Association	C535777	51776	Novel
26818169	Cotreatment	D006220	D002998	Novel
26858560	Negative_Correlation	C000511	D011472	Novel
26858560	Positive_Correlation	C120431	D011472	No
26878058	Association	C536777	853690	Novel
26878058	Association	D009181	853690	Novel
26878058	Association	D009181	853354	Novel
26883358	Association	D001943	27303	Novel
26883358	Negative_Correlation	D009362	6867	No
26883358	Negative_Correlation	D009362	28988	No
26883358	Association	D009362	6867	No
26883358	Association	D009362	4154	Novel
26883358	Bind	4154	28988	Novel
26883358	Negative_Correlation	D001943	4154	Novel
26883358	Association	D009223	4154	No
26883358	Association	D009362	28988	No
26883358	Association	D009369	6867	Novel
26883360	Association	D009369	75410	No
26883360	Association	75410	170472	Novel
26894459	Association	D010100	D009771	No
26915802	Association	D005227	22229	No
26915802	Association	D002118	22229	Novel
26915802	Association	D002118	23897	Novel
26964565	Positive_Correlation	378938	1385	Novel
26964565	Association	D012164	1385	Novel
26964565	Association	D017566	378938	No
26964565	Positive_Correlation	D005911	378938	Novel
26964565	Association	1385	5524	Novel
26964565	Association	378938	5524	Novel
26964565	Association	D012164	378938	Novel
27013234	Association	D002294	10413	Novel
27013234	Association	D009369	6714	No
27013234	Negative_Correlation	D002294	1495	No
27013234	Association	6714	10413	Novel
27013234	Negative_Correlation	D009369	1495	No
27013234	Negative_Correlation	1495	10413	Novel
27013234	Negative_Correlation	1495	6714	Novel
27056655	Association	D000077464	51761	No
27056655	Negative_Correlation	D000077464	D006333	Novel
27056655	Negative_Correlation	D000077464	D018754	Novel
27056655	Negative_Correlation	D000077464	D002311	Novel
27056655	Positive_Correlation	D000077464	D002118	No
27056655	Negative_Correlation	D000077464	D051437	Novel
27056655	Negative_Correlation	D000077464	D009205	Novel
27056655	Negative_Correlation	D002118	D002311	No
27056656	Positive_Correlation	D049971	D007683	Novel
27056656	Negative_Correlation	D004298	D006333	No
27056667	Association	D012694	8473	No
27056667	Association	3054	8473	Novel
27068353	Association	D012173	23796	Novel
27068353	Association	D012173	12767	Novel
27068353	Negative_Correlation	23796	12767	Novel
27068353	Bind	23796	30878	No
27068353	Association	D012173	30878	Novel
27125672	Association	D005234	18746	Novel
27125672	Association	D012128	18746	Novel
27125672	Association	D009369	18746	No
27125672	Association	D005947	18746	Novel
27125672	Association	D009369	D005947	No
27125672	Association	D005947	D006528	Novel
27125672	Negative_Correlation	D006528	18746	Novel
27130363	Negative_Correlation	C005296	D014376	No
27130363	Cotreatment	C008315	D007930	Novel
27156075	Association	D000690	rs200396166	Novel
27156075	Association	D000690	29110	Novel
27156075	Association	D000690	p|SUB|R|33|V	Novel
27156075	Association	D000690	rs779915504	Novel
27156075	Association	D000690	p|Allele|X|693	Novel
27156075	Association	D057180	29110	No
27156075	Association	D000690	p|Allele|V|33	Novel
27156075	Association	D000690	p|SUB|R|384|T	Novel
27156075	Association	D000690	rs774354456	Novel
27156075	Association	D000690	c|DEL|2070|G	Novel
27156075	Association	D000690	8878	Novel
27156075	Association	D000690	p|FS|M|690||	Novel
27170441	Association	9698	6847	Novel
27198228	Negative_Correlation	D001542	853422	Novel
27198228	Negative_Correlation	D001542	854191	Novel
27198228	Negative_Correlation	D001542	856519	Novel
27198228	Negative_Correlation	D001542	852762	Novel
27198228	Association	856519	854191	Novel
27198228	Negative_Correlation	856519	852762	Novel
27198228	Negative_Correlation	853422	852762	Novel
27198228	Negative_Correlation	854191	852762	Novel
27198228	Association	853422	856519	Novel
27281706	Association	20779	26417	Novel
27281706	Positive_Correlation	20779	26413	Novel
27283901	Association	D009369	7299	Novel
27283901	Positive_Correlation	D008543	7299	Novel
27284163	Association	11198	387103	Novel
27284163	Positive_Correlation	80152	11198	Novel
27284165	Association	D014544	167153	Novel
27284165	Association	D000255	167153	Novel
27289225	Association	D009410	3553	Novel
27289225	Negative_Correlation	D013779	D000090862	Novel
27289225	Association	D019636	834	Novel
27289225	Association	D009410	834	Novel
27289225	Positive_Correlation	834	3553	Novel
27289225	Association	834	142	Novel
27289225	Negative_Correlation	D013779	C460579	Novel
27289225	Positive_Correlation	D057896	834	Novel
27289225	Association	D000090862	3553	Novel
27289225	Association	D003072	3553	Novel
27289225	Association	D000090862	834	Novel
27289225	Association	D009461	3553	Novel
27289225	Positive_Correlation	D003072	3553	Novel
27289225	Negative_Correlation	C460579	834	No
27289225	Negative_Correlation	D013779	D057896	Novel
27289225	Association	D000070642	3553	Novel
27298583	Negative_Correlation	D009369	7157	No
27298583	Positive_Correlation	D001218	D009369	Novel
27298583	Association	D009369	581	Novel
27298583	Negative_Correlation	D001218	581	Novel
27298583	Positive_Correlation	D001218	596	Novel
27298583	Negative_Correlation	D001218	7157	Novel
27298583	Association	7157	D009369	No
27313316	Association	D012435	D008715	No
27313316	Conversion	D008715	D012436	No
27313316	Negative_Correlation	42043	38342	Novel
27313316	Negative_Correlation	42043	32471	Novel
27319807	Association	D009369	1017	No
27319807	Association	D009101	1017	Novel
27319807	Positive_Correlation	7443	595	Novel
27319807	Association	D009101	7443	Novel
27319807	Association	D009101	595	Novel
27319807	Association	D009369	7443	No
27319807	Positive_Correlation	7443	1027	Novel
27319807	Positive_Correlation	7443	1017	Novel
27319807	Association	D009369	1027	Novel
27319807	Association	D009101	1027	Novel
27319807	Association	D000069279	7443	Novel
27356039	Association	D015518	4204	No
27356039	Association	D003596	4204	No
27356039	Association	D003596	D015518	No
27358531	Association	D009203	1471	Novel
27358531	Positive_Correlation	D003643	1471	Novel
27358531	Positive_Correlation	D003324	1471	Novel
27358531	Positive_Correlation	D002318	1471	Novel
27358531	Positive_Correlation	D004194	1471	Novel
27358531	Association	D050197	1471	No
27374774	Positive_Correlation	C537475	p|FS|N|134|I|2	Novel
27374774	Association	D009202	55863	Novel
27374774	Association	D028361	55863	Novel
27374774	Association	D007676	55863	Novel
27374774	Positive_Correlation	C537475	rs886037835	Novel
27374774	Positive_Correlation	C537475	rs141542003	Novel
27374774	Association	D028361	p|FS|N|134|I|2	Novel
27374774	Association	D009135	55863	Novel
27374774	Association	D028361	rs141542003	Novel
27374774	Association	C537475	55863	Novel
27374774	Association	D028361	rs886037835	Novel
27430951	Bind	D000255	164045	No
27495319	Association	100715	12877	No
27518562	Positive_Correlation	D005947	18976	No
27518562	Association	D005947	14580	Novel
27543472	Association	D002784	D050197	No
27543472	Positive_Correlation	D002784	D050197	No
27543472	Positive_Correlation	D005227	D050197	No
27543472	Positive_Correlation	D050197	D002784	No
27543472	Association	D000074263	D009821	No
27543472	Association	D008055	D050197	No
27543472	Association	D050197	D008055	Novel
27543472	Negative_Correlation	D000074263	D003324	Novel
27543472	Positive_Correlation	D005227	D002784	Novel
27543472	Association	D008055	D003324	No
27623776	Negative_Correlation	D000077261	6262	No
27623776	Negative_Correlation	D000077261	D017180	Novel
27623776	Negative_Correlation	D019331	4843	No
27623776	Negative_Correlation	D000068577	D002118	Novel
27623776	Negative_Correlation	D000068577	D001145	Novel
27623776	Negative_Correlation	D000068577	6262	Novel
27623776	Negative_Correlation	D000068577	D002413	Novel
27623776	Negative_Correlation	D000068577	C536334	Novel
27623776	Negative_Correlation	D002413	D000077261	No
27623776	Association	D017180	6262	Novel
27623776	Negative_Correlation	D000068577	20191	Novel
27623776	Negative_Correlation	D000068577	D017180	Novel
27623776	Negative_Correlation	D000077261	20191	Novel
27623776	Negative_Correlation	D002118	D000077261	No
27623776	Positive_Correlation	D002413	D001145	No
27623776	Association	D002118	20191	No
27623776	Association	D002118	6262	No
27623776	Positive_Correlation	D002118	D001145	Novel
27623776	Association	D002413	6262	No
27623776	Association	D002413	20191	No
27628219	Association	D004715	19878	Novel
27628219	Association	D004715	11770	Novel
27628219	Association	D004715	244209	Novel
27628219	Association	D004715	17533	Novel
27628219	Positive_Correlation	D004715	11770	Novel
27628219	Negative_Correlation	D004715	16006	Novel
27628219	Negative_Correlation	D004715	75104	Novel
27633323	Negative_Correlation	4790	122953	Novel
27633323	Bind	4790	4790	No
27633323	Positive_Correlation	4790	7124	Novel
27633323	Association	D007249	7124	Novel
27633323	Association	D007249	4790	Novel
27633323	Association	D007249	7124	No
27698071	Positive_Correlation	D002207	c|SUB|A|1408|G	No
27726390	Negative_Correlation	C027185	D015464	No
27726390	Positive_Correlation	C027185	D064420	Novel
27726390	Negative_Correlation	C027185	rs121913459	Novel
27726390	Association	C027185	6714	Novel
27726390	Negative_Correlation	D000068877	D015464	No
27726390	Negative_Correlation	C027185	D007938	Novel
27757702	Positive_Correlation	D010100	D007501	Novel
27757702	Association	D010100	D007501	Novel
27765821	Association	C002887	C024836	Novel
27765821	Association	D008345	853708	No
27765821	Association	C002887	853708	Novel
27784654	Positive_Correlation	D014409	D005317	No
27784654	Bind	399475	56820	No
27784654	Positive_Correlation	D014409	D011225	No
27784654	Positive_Correlation	25029	58965	Novel
27784654	Association	D014409	D005317	Novel
27784654	Association	D014409	D011225	Novel
27784654	Association	171519	25029	Novel
27784654	Association	25029	56820	Novel
27784654	Association	171519	116590	Novel
27784654	Association	171519	50689	Novel
27784654	Association	171519	58965	Novel
27784654	Negative_Correlation	D014409	58965	Novel
27784654	Negative_Correlation	C093973	50689	No
27784654	Negative_Correlation	D014409	25029	Novel
27784654	Negative_Correlation	D014409	171519	Novel
27835905	Association	D055752	7852	No
27835905	Negative_Correlation	C088327	D009362	Novel
27835905	Negative_Correlation	C088327	12767	No
27835905	Association	D055752	12767	No
27835905	Association	D055752	6387	No
27835905	Cotreatment	D002945	D005047	No
27835905	Negative_Correlation	C088327	D009369	Novel
